index,x,y,z,Date,cluster,Person
NMS1054,2.9893446,9.345922,9.492097,2022,4,Narendra Modi
NMS1055,3.123655,9.158923,10.024695,2022,4,Narendra Modi
NMS1056,3.1690176,9.289844,9.725454,2022,4,Narendra Modi
NMS1057,3.131759,9.377578,9.347643,2022,4,Narendra Modi
NMS1058,2.8539426,8.7125025,9.784009,2022,4,Narendra Modi
NMS1059,2.9048948,9.285048,10.209256,2022,4,Narendra Modi
NMS1060,2.4141703,7.977539,10.19848,2022,1,Narendra Modi
NMS1061,2.951788,9.273425,9.744347,2022,4,Narendra Modi
NMS1062,3.0275748,9.675101,9.259764,2022,3,Narendra Modi
NMS1063,3.1141193,9.192989,9.970262,2022,4,Narendra Modi
NMS1064,2.5896575,9.030469,10.009794,2022,4,Narendra Modi
NMS1065,2.7534866,9.809202,9.46533,2022,0,Narendra Modi
NMS1066,3.3533251,9.080371,9.757321,2022,4,Narendra Modi
NMS1067,2.7073822,9.279941,9.695901,2022,4,Narendra Modi
NMS1068,2.9196124,8.896238,8.060104,2022,4,Narendra Modi
NMS1069,3.4152634,9.958493,8.419566,2022,3,Narendra Modi
NMS1070,3.3004484,9.161734,9.4853115,2022,4,Narendra Modi
NMS1071,3.435638,9.394507,9.542984,2022,3,Narendra Modi
NMS1072,3.2698188,9.452677,9.759183,2022,3,Narendra Modi
NMS1073,1.1398387,8.325379,10.16231,2022,2,Narendra Modi
NMS1074,2.9466672,9.414574,9.735673,2022,4,Narendra Modi
NMS1075,2.7323475,9.36548,10.308769,2022,4,Narendra Modi
NMS1076,2.7210054,9.074707,10.197856,2022,4,Narendra Modi
NMS1077,2.8165338,9.608645,9.544118,2022,4,Narendra Modi
NMS1078,2.3840878,9.113156,10.466402,2022,4,Narendra Modi
NMS1079,2.9420955,9.134013,10.071345,2022,4,Narendra Modi
NMS1080,3.2120411,9.334644,9.582979,2022,4,Narendra Modi
NMS1081,2.2610934,7.708281,9.8435335,2022,1,Narendra Modi
NMS1082,2.519184,8.383485,10.104086,2022,4,Narendra Modi
NMS1083,2.6824064,9.54323,9.227861,2022,0,Narendra Modi
NMS1084,3.3418994,9.68455,9.956212,2022,3,Narendra Modi
NMS1085,2.8572695,9.703793,9.196203,2022,3,Narendra Modi
NMS1086,3.0495555,9.202856,9.980368,2022,4,Narendra Modi
NMS1087,3.408494,9.841989,9.653377,2022,3,Narendra Modi
NMS1088,3.2065618,9.5286045,9.287409,2022,3,Narendra Modi
NMS1089,3.197791,8.999344,9.921879,2022,4,Narendra Modi
NMS1090,2.767186,9.387649,9.885974,2022,4,Narendra Modi
NMS1091,2.275919,9.166639,10.363591,2022,0,Narendra Modi
NMS1092,3.117771,9.452935,9.4764185,2022,4,Narendra Modi
NMS1093,3.0126848,9.636387,9.558226,2023,3,Narendra Modi
NMS1094,0.6835974,8.576949,8.640661,2023,2,Narendra Modi
NMS1095,3.361531,10.037361,8.972461,2023,3,Narendra Modi
NMS1096,3.092577,9.313772,9.75501,2023,4,Narendra Modi
NMS1097,2.5210643,9.193136,7.0620623,2023,4,Narendra Modi
NMS1098,3.294326,9.496963,9.834801,2023,3,Narendra Modi
NMS1099,3.270823,9.57037,9.920537,2023,3,Narendra Modi
NMS1100,3.430875,9.227177,9.881911,2023,4,Narendra Modi
NMS1101,3.5448892,10.171488,8.466108,2023,3,Narendra Modi
NMS1102,3.531398,9.861976,8.606402,2023,3,Narendra Modi
NMS1103,3.4241815,9.395808,9.875071,2023,3,Narendra Modi
NMS1104,1.6066256,9.556638,7.350092,2023,0,Narendra Modi
NMS1105,3.2503586,9.467896,9.452736,2023,3,Narendra Modi
NMS1106,2.9177532,9.181041,10.0112095,2023,4,Narendra Modi
NMS1107,2.8686988,9.4313545,9.805542,2023,4,Narendra Modi
NMS1108,3.1293826,9.28805,9.919809,2023,4,Narendra Modi
NMS1109,2.6322787,9.387135,10.149132,2023,4,Narendra Modi
NMS1110,4.0283203,10.197831,7.686256,2023,3,Narendra Modi
NMS1111,3.0160263,9.352522,10.310839,2023,4,Narendra Modi
NMS1112,3.4604108,9.365024,10.617622,2023,3,Narendra Modi
NMS1113,3.0120227,9.406653,9.7870865,2023,4,Narendra Modi
NMS1114,3.214596,9.460511,10.051185,2023,3,Narendra Modi
NMS1115,2.6157458,7.87642,9.441828,2023,1,Narendra Modi
NMS1116,3.1114,9.412518,10.024186,2023,4,Narendra Modi
NMS1117,3.0854597,9.314217,9.778165,2023,4,Narendra Modi
NMS1118,1.6353751,9.446901,7.5563807,2023,0,Narendra Modi
NMS1119,3.2129283,9.027292,9.875486,2023,4,Narendra Modi
NMS1120,3.0374095,9.235015,10.1546135,2023,4,Narendra Modi
NMS1121,3.2020366,9.546106,9.924416,2023,3,Narendra Modi
NMS1122,2.6370068,9.606402,10.050187,2023,0,Narendra Modi
NMS1123,3.0146194,9.304828,9.710178,2023,4,Narendra Modi
NMS1124,2.999339,9.50879,9.966068,2023,4,Narendra Modi
NMS1125,2.8584068,8.990697,10.14438,2023,4,Narendra Modi
NMS1126,3.1972973,9.614928,10.050487,2023,3,Narendra Modi
NMS1127,2.764979,9.384487,10.26922,2023,4,Narendra Modi
NMS1128,3.0206635,9.226348,9.460004,2023,4,Narendra Modi
NMS1129,3.4520142,9.207457,9.9886265,2023,4,Narendra Modi
NMS1130,3.5446699,9.94972,8.333373,2023,3,Narendra Modi
NMS1131,1.6566781,9.567057,7.3881307,2023,0,Narendra Modi
NMS1132,2.8966296,9.647204,9.82584,2023,3,Narendra Modi
NMS1133,3.025854,9.5200815,9.976765,2023,4,Narendra Modi
NMS1134,3.143752,8.997745,9.974666,2023,4,Narendra Modi
NMS1135,3.2860782,9.57356,9.861594,2023,3,Narendra Modi
NMS1136,3.1531415,9.405458,10.0079365,2023,4,Narendra Modi
NMS1137,3.3787203,9.559863,9.890645,2023,3,Narendra Modi
NMS1138,2.6895223,9.430571,9.50219,2023,4,Narendra Modi
NMS1139,2.4927964,9.278719,7.0761547,2023,4,Narendra Modi
NMS1140,3.1393106,9.6671095,10.154892,2023,3,Narendra Modi
NMS1141,2.990612,9.366401,10.094933,2023,4,Narendra Modi
NMS1142,2.989813,9.549348,9.98699,2023,4,Narendra Modi
NMS1143,3.6937523,10.103409,7.776152,2023,3,Narendra Modi
NMS1144,2.878007,9.4490185,10.235221,2023,4,Narendra Modi
NMS1145,2.748328,9.683818,9.89786,2023,0,Narendra Modi
NMS1146,3.0302508,9.599118,9.501752,2023,3,Narendra Modi
NMS1147,2.7628648,9.10395,10.277206,2023,4,Narendra Modi
NMS1148,3.246305,9.57576,10.055094,2023,3,Narendra Modi
NMS1149,3.2993696,9.359623,9.803066,2023,4,Narendra Modi
NMS1150,2.4718652,9.1453905,7.085727,2023,4,Narendra Modi
NMS1151,3.7833877,10.227336,7.9665236,2023,3,Narendra Modi
NMS1152,3.083045,9.661925,9.991144,2023,3,Narendra Modi
NMS1153,3.094591,9.642315,10.002546,2023,3,Narendra Modi
NMS1154,3.189484,9.638409,10.189989,2023,3,Narendra Modi
NMS1155,3.1397648,9.630505,10.086388,2023,3,Narendra Modi
NMS1156,2.7350874,9.326283,9.886979,2023,4,Narendra Modi
NMS1157,2.0495489,8.864529,10.5624,2023,2,Narendra Modi
NMS1158,3.4198081,10.302193,7.9698563,2023,3,Narendra Modi
NMS1159,3.032359,9.623807,10.102853,2023,3,Narendra Modi
NMS1160,2.6782055,9.526036,10.244385,2023,0,Narendra Modi
NMS1161,3.096172,9.801134,9.815088,2023,3,Narendra Modi
NMS1162,3.2320447,9.653417,9.838664,2023,3,Narendra Modi
NMS1163,2.9472475,9.50449,9.056323,2023,4,Narendra Modi
NMS1164,4.0088706,10.017738,7.819322,2023,3,Narendra Modi
NMS1165,2.92541,9.838924,9.81108,2023,3,Narendra Modi
NMS1166,3.8480737,10.246864,7.996157,2023,3,Narendra Modi
NMS1167,2.918361,9.812288,9.27757,2023,3,Narendra Modi
NMS1168,2.7953854,9.722343,9.839775,2023,0,Narendra Modi
NMS1169,2.552442,9.730884,9.95916,2023,0,Narendra Modi
NMS1170,3.026545,9.727497,9.983943,2023,3,Narendra Modi
NMS1171,2.6310241,9.432265,9.872187,2023,4,Narendra Modi
NMS1172,2.509096,9.22179,10.184451,2023,4,Narendra Modi
NMS1173,2.940807,9.531627,10.172517,2023,4,Narendra Modi
NMS1174,2.7382994,9.822554,9.652984,2023,0,Narendra Modi
NMS1175,2.8371243,9.408219,9.6564665,2023,4,Narendra Modi
NMS1176,2.856414,9.6937,10.040827,2023,3,Narendra Modi
NMS1177,2.9336286,9.346059,9.812757,2023,4,Narendra Modi
NMS1178,2.797319,9.819474,9.748168,2023,0,Narendra Modi
NMS1179,3.1038244,9.280266,10.570699,2023,4,Narendra Modi
NMS1180,2.909471,9.555931,9.597327,2023,4,Narendra Modi
NMS1181,2.989243,9.807272,10.071255,2023,3,Narendra Modi
NMS1182,2.860325,9.838757,10.185248,2023,3,Narendra Modi
